,links,title,status,category,summary
40,https://www.thehindu.com/news/national/karnataka/bjp-leaders-clean-premises-of-temples/article67741296.ece,BJP leaders clean premises of temples,0,Default,"Prominent BJP leaders in Karnataka participated in a temple cleaning drive in response to Prime Minister Narendra Modi's call to clean the premises of temples ahead of the inauguration of the Ram Mandir in Ayodhya. BJP State president B.Y. Vijayendra cleaned the Huchhurayaswamy temple in Shikaripur, while former Deputy Chief Minister C.N. Ashwath Narayan and State general secretaries P. Rajeev and Preetham Gowda participated in cleaning the Kodandarama Temple in Bengaluru. Leader of the Opposition in the Assembly R. Ashok took part in the cleaning of the Ganesha temple in Jayanagar, Bengaluru.

This initiative by the BJP focuses on cleaning temples and the surrounding localities [[2]](https://www.thehindu.com/news/national/bjp-leaders-take-part-in-temple-cleaning-drive-across-the-country/article67741103.ece). The temple cleaning drive is part of the 'Swach Mandir' Abhiyan, which was launched across the country ahead of the consecration of the Ram Mandir on January 22 in Ayodhya [[4]](https://www.republicworld.com/india/ram-mandir-inauguration-pm-modi-yogi-adityanth-jp-nadda-pushkar-singh-dhami-others-clean-temples-with-mop-watch/). The BJP leaders were seen using mops and brooms to clean up temples in various parts of the country, following PM Modi's call to kickstart cleanliness campaigns in temples [[3]](https://news.abplive.com/states/up-uk/ram-mandir-pran-pratishtha-swachhata-abhiyan-bjp-leaders-clean-temples-pm-narendra-modi-ram-mandir-inauguration-1656453).

It is worth noting that the Karnataka government had previously issued a circular asking temples to organize special pujas and prayers following COVID-19 guidelines for the successful 'bhoomi poojan' at Ayodhya [[9]](https://economictimes.indiatimes.com/news/politics-and-nation/bjp-govt-in-karnataka-orders-special-poojas-prayers-in-temples-during-ram-mandir-ceremony/articleshow/77350376.cms). The temple cleaning drive in Karnataka is part of the larger nationwide cleanliness campaign organized by the BJP from Makar Sankranti to January 22, the day of the consecration ceremony of the Ram Mandir in Ayodhya [[7]](https://www.india.com/news/india/ram-mandir-consecration-bjp-launches-nationwide-swachchata-abhiyan-at-temples-6654644/).

The cleaning drive by BJP leaders in Karnataka demonstrates their support for the construction and inauguration of the Ram Mandir in Ayodhya, which has been a long-standing demand of the party [[6]](https://www.cnn.com/2023/09/15/india/india-ram-mandir-ayodhya-modi-bjp-intl-hnk/index.html). The BJP has campaigned for decades to construct a temple at the site, believed by devotees to be the birthplace of Lord Ram [[6]](https://www.cnn.com/2023/09/15/india/india-ram-mandir-ayodhya-modi-bjp-intl-hnk/index.html).

Overall, the temple cleaning drive in Karnataka by prominent BJP leaders is a response to PM Modi's call and is part of a larger nationwide campaign to promote cleanliness in temples ahead of the inauguration of the Ram Mandir in Ayodhya [[3]](https://news.abplive.com/states/up-uk/ram-mandir-pran-pratishtha-swachhata-abhiyan-bjp-leaders-clean-temples-pm-narendra-modi-ram-mandir-inauguration-1656453) [[4]](https://www.republicworld.com/india/ram-mandir-inauguration-pm-modi-yogi-adityanth-jp-nadda-pushkar-singh-dhami-others-clean-temples-with-mop-watch/)."
41,https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece,"President Murmu on 3-day visit of Meghalaya, Assam from January 15",0,Default,"#### President Droupadi Murmu's Visit to Meghalaya and Assam

President Droupadi Murmu is scheduled to visit Meghalaya and Assam from January 15 to 17, according to an official statement issued by the Rashtrapati Bhavan [[1]](https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece). This will be her first visit to Meghalaya since assuming the office of the president [[1]](https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece).

#### Inauguration of Meghalaya Games

During her visit, President Murmu will inaugurate the Meghalaya Games at the P A Sangma Stadium in Tura on Monday, January 15 [[1]](https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece) [[2]](https://aninews.in/news/national/general-news/president-murmu-to-embark-on-3-day-visit-of-meghalaya-assam-from-tomorrow20240114210557/). The Meghalaya Games is the fifth edition of the event and will feature over 3,000 athletes competing in 22 disciplines, including traditional games of the Khasi, Jaintia, and Garo indigenous communities [[8]](https://timesofindia.indiatimes.com/city/shillong/prez-murmu-to-open-meghalaya-games-president-droupadi-murmus-visit/articleshow/106606753.cms).

#### Addressing Self-Help Groups and Laying Foundation Stones

On January 16, President Murmu will address the members of self-help groups at the Baljek Airport in Tura She will also virtually lay the foundation stone for the new Integrated Administration Complex [[1]](https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece).

#### Inauguration and Foundation Stone Laying

President Murmu will address a gathering at Mawphlang and virtually inaugurate the upgraded Rongjeng Mangsang Adokgre Road and Mairang Ranigodown Azra Road Additionally, she will lay the foundation stones for the Shillong Peak Ropeway and tourist accommodations in the villages of Kongthong, Mawlyngot, and Kudengrim.

#### Civic Reception and Golden Jubilee Celebrations

In the evening of January 16, the government of Meghalaya will host a civic reception in honor of President Murmu at the Raj Bhavan in Shillong [[1]](https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece).

On January 17, President Murmu will attend the golden jubilee celebrations of the Karbi Youth Festival at Taralangso, Diphu, Assam [[1]](https://www.thehindu.com/news/national/president-murmu-on-3-day-visit-of-meghalaya-assam-from-january-15/article67741729.ece).

In summary, President Droupadi Murmu will visit Meghalaya and Assam from January 15 to 17. During her visit, she will inaugurate the Meghalaya Games, address self-help groups, lay foundation stones, and attend the golden jubilee celebrations of the Karbi Youth Festival in Assam."
42,https://www.thehindu.com/news/national/tamil-nadu/late-soldiers-wife-fights-an-arduous-battle-for-pension/article67741332.ece,Late soldier’s wife fights an arduous battle for pension,0,Default,"#### Summary of ""Late Soldier\u2019s Wife Fights an Arduous Battle for Pension""

D. Ramu, an Army Naik, was married to Anuradha and received pension until his death in April 2010. After his death, a petition was received from D. Padma claiming to be his widow and seeking family pension. It was revealed that Ramu had married Padma in 2003, years after Anuradha allegedly deserted him, without divorcing Anuradha. The situation was further complicated when Ramu's sister posed as his first wife, Anuradha, during his discharge from service. This led to a lengthy legal battle, culminating in a decision by the Armed Forces Tribunal to recognize Padma's claim for pension due to her sustained cohabitation with Ramu, despite the marriage being void. However, the tribunal restricted the pension arrears to three years prior to the date of the original application.

The case involved complex legal and personal issues, ultimately resulting in a decision to grant pension to Padma based on her sustained cohabitation with Ramu, despite the void marriage. The tribunal's decision was in line with principles laid down by the Supreme Court, but the pension arrears were restricted to three years prior to the date of the original application.

"
43,https://www.thehindu.com/news/national/bjp-leaders-take-part-in-temple-cleaning-drive-across-the-country/article67741103.ece,BJP leaders take part in temple cleaning drive across the country,0,Default,"#### Summary:

The Bharatiya Janata Party (BJP) launched a nationwide cleanliness drive at temples in preparation for the consecration of Lord Ram's idol at the Ayodhya temple on January 22, 2024. This initiative, following Prime Minister Narendra Modi's call for a week-long campaign, saw senior BJP leaders, including Union ministers and chief ministers, participating in temple cleaning drives across the country. The campaign, which began on Makar Sankranti and will continue until January 22, aims to build enthusiasm and fervor for the upcoming consecration ceremony. The BJP's focus on temple cleanliness and surrounding localities is part of its efforts to fulfill one of its key promises as the ruling political party in India. The campaign also includes 'bhajan-kirtan' activities and aims to felicitate people visiting the Ram temple after January 22. Additionally, Prime Minister Modi has called upon citizens to celebrate the consecration ceremony like Diwali by lighting up diyas at their homes and neighborhood temples.

#### Participation of BJP Leaders:
- BJP president J.P. Nadda launched the nationwide cleanliness drive at temples, visiting the Guru Ravidas Temple in Karol Bagh, New Delhi [[3]](https://news.abplive.com/states/up-uk/ram-mandir-pran-pratishtha-swachhata-abhiyan-bjp-leaders-clean-temples-pm-narendra-modi-ram-mandir-inauguration-1656453).
- Chief ministers of Uttar Pradesh, Gujarat, Rajasthan, and Madhya Pradesh joined the cleanliness campaign in Ayodhya, Gandhinagar, Jaipur, and Ujjain, respectively.
- Union ministers, including Ashwini Vaishnaw, Dharmendra Pradhan, and Meenakshi Lekhi, also took part in the cleanliness drive at various temples across the country.

#### State-Wide Cleanliness Drives:
- The Uttar Pradesh government and several organizations launched a state-wide cleanliness drive, which will continue till January 22, the day of the consecration ceremony at the Ayodhya Ram temple.
- Uttar Pradesh Chief Minister Adityanath and Deputy Chief Minister Keshav Prasad Maurya actively participated in the campaign in Ayodhya and Lucknow, respectively.
- In Rajasthan, Chief Minister Sharma visited the Hans Vihar Temple in Mansarovar, Jaipur, and appealed to devotees and local people to take special care of cleanliness in temples [[3]](https://news.abplive.com/states/up-uk/ram-mandir-pran-pratishtha-swachhata-abhiyan-bjp-leaders-clean-temples-pm-narendra-modi-ram-mandir-inauguration-1656453).

#### Political Significance:
- The BJP's temple cleaning campaign is part of its efforts to fulfill one of its key promises as the ruling political party in India, and it hopes to reap political dividends in the upcoming Lok Sabha polls expected in April-May.
- Prime Minister Modi's call for citizens to celebrate the consecration ceremony like Diwali by lighting up diyas at their homes and neighborhood temples reflects the party's aim to generate enthusiasm and support for the event [[3]](https://news.abplive.com/states/up-uk/ram-mandir-pran-pratishtha-swachhata-abhiyan-bjp-leaders-clean-temples-pm-narendra-modi-ram-mandir-inauguration-1656453).

This summary is based on information from various sources, including news articles and official statements."
44,https://www.thehindu.com/news/national/india-logs-375-new-covid-cases/article67741405.ece,India logs 375 new COVID cases,0,Default,"#### Summary:

India recorded 375 new cases of COVID-19, bringing the total number of active infections to 3,075. Two deaths were reported in Karnataka within 24 hours. The number of daily cases had dropped to double digits until December 5, but cases began to increase due to the emergence of a new variant and cold weather conditions. However, the currently available data suggests that the JN.1 variant is not leading to an exponential rise in new cases or a surge in hospitalization and mortality. India has witnessed three waves of COVID-19, with the peak incidence of daily new cases and deaths reported during the delta wave of April-June 2021. Since the pandemic began, there have been over 4.5 crore infections and more than 5.3 lakh deaths in India. The number of people who have recovered from the disease stands at over 4.4 crore, with a national recovery rate of 98.81%. Additionally, India has administered over 220.67 crore doses of COVID-19 vaccines so far [[1]](https://www.thehindu.com/news/national/india-logs-375-new-covid-cases/article67741405.ece)"
45,https://www.thehindu.com/news/national/urdu-poet-munawwar-rana-passes-away-at-71/article67741720.ece,Urdu poet Munawwar Rana passes away at 71,0,Default,"Renowned poet Munawwar Rana passed away at the Sanjay Gandhi Post Graduate Institute of Medical Sciences in Lucknow on January 14, 2024, at the age of 71. He had been suffering from throat cancer for a long time [[1]](https://www.thehindu.com/news/national/urdu-poet-munawwar-rana-passes-away-at-71/article67741720.ece) [[2]](https://www.news18.com/india/poet-munawwar-rana-dies-at-71-8740341.html) [[5]](https://www.theweek.in/news/india/2024/01/15/renowned-poet-munawwar-rana-dies-at-age-71.html) [[9]](https://news.abplive.com/news/india/renowned-urdu-poet-munawwar-rana-passes-away-at-71-1656597) [[10]](https://news.abplive.com/web-stories/munawwar-rana-death-renowned-poet-known-for-maa-poem-dies-at-71-1656600). Mr. Rana's daughter, Sumaiya Rana, confirmed his passing and stated that he will be laid to rest on January 15 [[1]](https://www.thehindu.com/news/national/urdu-poet-munawwar-rana-passes-away-at-71/article67741720.ece). He is survived by his wife, four daughters, and a son [[1]](https://www.thehindu.com/news/national/urdu-poet-munawwar-rana-passes-away-at-71/article67741720.ece).

Munawwar Rana was born in 1952 in Rae Bareli and was awarded the Gyanpeeth Award in 2014. His use of simple words in his poems made his works popular among the common people. One of his most famous works is the poem ""Maa,"" which holds a special place in the world of Urdu literature.

The news of Munawwar Rana's demise has been met with condolences from various individuals, including Samajwadi Party president Akhilesh Yadav, who shared a couplet from Rana's poem and expressed his heartfelt tribute.

In summary, renowned poet Munawwar Rana passed away at the age of 71 due to throat cancer. He was known for his popular works in Urdu literature, including the poem ""Maa."" His passing has been mourned by many, including political figures [[1]](https://www.thehindu.com/news/national/urdu-poet-munawwar-rana-passes-away-at-71/article67741720.ece)"
46,https://www.thehindu.com/news/national/other-states/rising-sea-shrinking-sands-erode-flair-of-the-famed-ganga-sagar-mela/article67740927.ece,"Rising sea, shrinking sands erode flair of the famed Ganga Sagar Mela",0,Default,"#### Summary:

The Ganga Sagar Mela, an annual religious congregation held on Sagar Island in West Bengal, is facing challenges due to rising sea levels and erosion of the beach in front of the Kapil Muni temple. The West Bengal government is seeking 'National Fair' status for the event, but the erosion has become an eyesore. The administration has put up warning signs and diverted pilgrims to other beaches on the island for the holy dip. The government has installed tetrapods to arrest erosion, but the impact will only be known after the monsoon. The construction on the island has violated coastal regulation zones, and experts attribute the erosion to human interventions and the lack of sediment influx from the Ganga Meghna Brahmaputra river system. The rising sea level has also brought the water closer to the Kapil Muni temple, and earlier temples of Kapil Muni have gone under the sea. The West Bengal government has spent about \u20b925 crore for dredging the Sagar Island, which is about 10% of the estimated budget of the Ganga Sagar Mela."
47,https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece,"T.N. government announces schemes to improve safety, health, and livelihood of residents in Manali-Ennore area",0,Default,"#### Summary:

The Tamil Nadu government has announced several schemes to improve the safety, health, and livelihood of residents in the Manali-Ennore area. These schemes include the establishment of a special pollution monitoring authority, the formation of an emergency response team, the creation of a Manali-Ennore Restoration and Rejuvenation Company (MERRC), and the upgrade of the Kathivakkam urban primary health center. The government will also provide free training and travel assistance to youth through the Tamil Nadu Skill Development Corporation. Legal action will be taken against those responsible for the recent ammonia gas leak in Ennore after an investigation report is submitted [[1]](https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece).

#### Details:

The Tamil Nadu government has announced a series of schemes aimed at strengthening the safety, health, and livelihood of residents in the Manali-Ennore area. These schemes were announced in the Budget for 2023-24, and a detailed plan for the development of north Chennai is currently being prepared [[1]](https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece).

To address pollution concerns, the government will establish a special pollution monitoring authority. This authority will be responsible for checking compliance with pollution control guidelines and monitoring the quality of water. Advanced systems will be used to monitor pollution levels, and qualified staff will be employed by the authority. Additionally, two exclusive flying squads will be stationed at Manali and Ennore to assist the authority.

An emergency response team will also be formed to conduct drills, awareness programs, and health camps. This team will ensure preparedness for emergencies and will be responsible for running regular drills and organizing health camps.

To identify and address gaps in infrastructure development in the region, the government will establish the Manali-Ennore Restoration and Rejuvenation Company (MERRC). This company will focus on undertaking various development activities and will be funded through a special fund created for this purpose. The funds will be provided through various government schemes and corporate social responsibility (CSR) funds of companies [[1]](https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece).

The government will also upgrade the Kathivakkam urban primary health center by adding 10 beds. This will improve healthcare facilities in the area and provide better access to medical services for residents [[1]](https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece).

In terms of skill development, the Tamil Nadu Skill Development Corporation will provide free training to youth in the Manali-Ennore area. Travel assistance will also be provided to ensure that youth can access training programs according to their needs.

Regarding the recent ammonia gas leak in Ennore, the government has stated that legal action will be taken against those responsible once an investigation report is submitted. A technical committee is currently looking into the issue, and appropriate action will be taken based on the final report [[1]](https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece).

In conclusion, the Tamil Nadu government has announced various schemes to improve the safety, health, and livelihood of residents in the Manali-Ennore area. These schemes include the establishment of a pollution monitoring authority, the formation of an emergency response team, the creation of the MERRC, the upgrade of the Kathivakkam urban primary health center, and the provision of free training and travel assistance to youth. Legal action will also be taken against those responsible for the recent ammonia gas leak in Ennore [[1]](https://www.thehindu.com/news/national/tamil-nadu/tn-government-announces-schemes-to-improve-safety-health-and-livelihood-of-residents-in-manali-ennore-area/article67741618.ece)."
48,https://www.thehindu.com/opinion/op-ed/telanganas-kaleshwaram-lift-irrigation-project-a-project-in-troubled-waters/article67740766.ece,"In Telangana, a project in troubled waters",0,Default,"#### Summary:

The Kaleshwaram Lift Irrigation Project (KLIP) in Telangana is one of the world's largest multi-purpose projects and has significantly increased foodgrain production, particularly paddy, in the region over the past five years. However, the project has been mired in controversy since its conceptualization. The Congress party, which recently came to power in Telangana, has opposed the project from the beginning, as it has overshadowed their own Pranahitha-Chevella Sujala Sravanthi (PCSS) project. The alleged corruption in the execution of the KLIP has been a major issue in election campaigns, with the Congress accusing the previous ruling party of swindling funds. The project has also faced setbacks, including the submergence of pump houses during floods and damage to barrages. A judicial inquiry has been announced to investigate the alleged corruption and irregularities in the project. The people of Telangana are demanding a presentation of the facts and a thorough technical investigation into the damage. [[4]](https://bhoopalapally.telangana.gov.in/tourist-place/kaleshwaram-lift-irrigation-project/)"
49,https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece,Breaking ground: Women commandos take on Maoist stronghold,0,Default,"#### Summary:

A group of 11 women police officers from the Maharashtra police have been deployed at a critical outpost in the Gadchiroli district of India. These women, informally called commandos, have undergone intensive training in jungle warfare and weaponry. They are positioned at a strategic intersection along the Red Corridor, directly facing the Maoist headquarters in the Dandakaranya forest. The outpost, protected by a 10-feet compound wall and MAC barriers, plays a vital role in launching anti-guerrilla operations and curbing the movement of insurgents. The women commandos are part of a 200-strong security force and are determined to flush out the insurgents from the region. The outpost is the first of its kind to be established before becoming stable, and it is expected to bring significant transformation to the lives of the people in the surrounding villages. The deployment of women officers at this outpost is seen as a groundbreaking move in the left-wing extremism (LWE) area of India [[1]](https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece) [[2]](https://en.wikipedia.org/wiki/Naxalite\u2013Maoist_insurgency).

#### Women Commandos in Maoist Stronghold:
The women commandos stationed at the outpost in the Gadchiroli district are part of a 200-strong security force. They have undergone intensive training in jungle warfare and weaponry and are informally called commandos. These women are familiar with the treacherous terrain and intricacies of the local language, making them well-equipped to flush out the insurgents from the region. They are passionate about their job and are proud to be part of the elite and historic team. Despite facing challenges and potential danger, they remain vigilant and committed to their duty [[1]](https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece).

#### Strategic Role of the Outpost:
The outpost in Gadchiroli district plays a strategic role in launching anti-guerrilla operations and quelling the movement of insurgents. It is positioned at the gateway to the Maoist headquarters, which strikes fear into the Maoists as it plugs their transit route to the Maharashtra-Madhya Pradesh-Chhattisgarh (MMC) zone. Before the establishment of this outpost, there was a significant security vacuum on the border, as the area was completely under Maoist control. The outpost is protected by a 10-feet compound wall, MAC barriers, and other security measures. It is the first time women officers have been deployed before an outpost became stable, highlighting their key role in this groundbreaking initiative [[1]](https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece).

#### Challenges and Security Measures:
The outpost in the Gadchiroli district is susceptible to attacks due to the historical dominance of Maoists in the area. The security forces stationed there have to remain vigilant at all times and leave no security lapse, as any lapse could prove fatal. To enhance security, the outpost has implemented Defencell MAC barriers, a system used by U.S. troops in Afghanistan and Iraq to protect their compounds. With a 10-feet compound wall and MAC barriers, the outpost has two-layer solid protection. The implementation of these security measures aims to ensure the safety of the commandos and the success of their mission [[1]](https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece).

#### Impact on the Region:
The establishment of the outpost in the Gadchiroli district has brought significant transformation to the lives of over 5,000 people in the 13 surrounding villages. The presence of the outpost and its commandos has provided security and stability to the region. Development initiatives, such as the construction of roads and cell towers, are underway, further improving the lives of the local population. The outpost has also brought civil administration to an area that was previously known as the ""Liberated Zone."" The pioneering team of women commandos has played a crucial role in this transformation [[1]](https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece).

#### Conclusion:
The deployment of women commandos at the critical outpost in the Gadchiroli district is a groundbreaking move in the fight against left-wing extremism in India. These highly trained officers are positioned strategically to combat Maoist insurgents and disrupt their activities in the region. The outpost plays a vital role in launching anti-guerrilla operations and bringing stability and development to the surrounding villages. The women commandos, along with the security forces, are determined to ensure the safety and well-being of the local population and flush out the insurgents from the area [[1]](https://www.thehindu.com/news/national/breaking-ground-women-commandos-take-on-maoist-stronghold/article67740633.ece)"
50,https://www.thehindu.com/news/national/tamil-nadu/saplings-of-native-trees-replace-invasive-species-in-anamalai-tiger-reserves-core-areas/article67740719.ece,Saplings of native trees replace invasive species in Anamalai Tiger Reserve’s core areas,0,Default,"The Forest Department has undertaken a mass removal of invasive species in the Ulandy range within the core area of the Anamalai Tiger Reserve (ATR). This initiative aims to restore degraded forest lands by planting saplings of native trees after clearing invasive plants. In the current financial year, 90 hectares of forest lands in the Ulandy range alone have been cleared of invasive plants and native tree saplings have been planted [[1]](https://www.thehindu.com/news/national/tamil-nadu/saplings-of-native-trees-replace-invasive-species-in-anamalai-tiger-reserves-core-areas/article67740719.ece).

The Restoration of Degraded Forests Landscape Project, with financial assistance from the National Bank for Agriculture and Rural Development (NABARD), is being implemented to carry out these restoration works in the core areas of the ATR. The project was launched by the Tamil Nadu government in 2022 to remove invasive plants and enhance green cover in forest lands. The Forest Department, in consultation with experts and biologists, identified the lands for restoration in the ATR [[2]](https://timesofindia.indiatimes.com/city/coimbatore/native-species-planting-in-ulandy-to-restore-reserve-forest/articleshow/106849674.cms).

One specific forest patch in the Ulandy range, which previously had large areas of bamboo, is also being restored. After a forest fire in 2015, invasive species such as Lantana camara and Eupatorium took over the fertile ground. The Forest Department engaged people from the ATR's tribal settlements to remove the invasive plants and plant saplings of native trees, including Aegle marmelos (Vilvam), Syzygium cumini (Jamun), Pterocarpus marsupium (Vengai), and bamboo seedlings [[1]](https://www.thehindu.com/news/national/tamil-nadu/saplings-of-native-trees-replace-invasive-species-in-anamalai-tiger-reserves-core-areas/article67740719.ece).

In total, 9,000 saplings have been planted on 90 hectares of forest lands in the Ulandy range so far. The government aims to restore 33,290 hectares of degraded forest lands in Tamil Nadu within five years through this project, for which NABARD has provided a loan of \u20b9457 crore. The restoration efforts in the ATR cover a total of 270 hectares of land across all forest ranges [[1]](https://www.thehindu.com/news/national/tamil-nadu/saplings-of-native-trees-replace-invasive-species-in-anamalai-tiger-reserves-core-areas/article67740719.ece).

Invasive species pose a significant threat to native wildlife and ecosystems. They can cause economic and environmental harm to the areas they invade. In the case of the Anamalai Tiger Reserve, the Forest Department's efforts to remove invasive species and restore native trees contribute to the conservation and restoration of the reserve's biodiversity and habitat [[3]](https://www.nwf.org/Educational-Resources/Wildlife-Guide/Threats-to-Wildlife/Invasive-Species).

Overall, the Forest Department's mass removal of invasive species and the subsequent planting of native tree saplings in the Ulandy range of the Anamalai Tiger Reserve is part of a larger project aimed at restoring degraded forest lands in Tamil Nadu. This initiative not only helps combat the threat of invasive species but also contributes to the conservation of native wildlife and the enhancement of green cover in the region [[1]](https://www.thehindu.com/news/national/tamil-nadu/saplings-of-native-trees-replace-invasive-species-in-anamalai-tiger-reserves-core-areas/article67740719.ece) [[2]](https://timesofindia.indiatimes.com/city/coimbatore/native-species-planting-in-ulandy-to-restore-reserve-forest/articleshow/106849674.cms)."
51,https://www.thehindu.com/news/national/kerala/anger-is-necessary-to-establish-peace-in-world-sathyarthi/article67741291.ece,Anger is necessary to establish peace in world: Kailash Sathyarthi,0,Default,"Nobel laureate and human rights activist Kailash Sathyarthi delivered the keynote address at the valedictory ceremony of the 7th edition of the Kerala Literature Festival (KLF). He emphasized the importance of global compassion and urged everyone to think of the children killed in wars, those traded into slavery, and those who suffer sexual abuse as their own. Sathyarthi mentioned that his ideas, such as the eradication of child labor and bonded labor, have been included in the revised Sustainable Development Goals. He encouraged people to channelize their anger towards injustice and fight against it. The 7th edition of the Kerala Literature Festival concluded with the participation of over five lakh people and announced that the eighth edition would be held from January 9 to 12, 2025.

Kailash Sathyarthi, a Nobel laureate and children's rights activist, has been working against child labor and child trafficking for decades. He was awarded the Nobel Peace Prize in 2014 for his struggle against the suppression of children and young people and for the right of all children to education. Sathyarthi's mission as a children's rights activist began when he witnessed a child working as a shoeshine boy instead of attending school. This incident deeply affected him and motivated him to take action against child labor and exploitation [[6]](https://www.nobelprize.org/prizes/peace/2014/satyarthi/facts/).

In his address at the Kerala Literature Festival, Sathyarthi emphasized the need for global compassion and action against child labor and injustice. He highlighted the importance of solving each other's problems without any expectations of return. Sathyarthi's ideas and advocacy have had a significant impact, with world leaders starting to listen to him and his ideas being included in the revised Sustainable Development Goals [[1]](https://www.thehindu.com/news/national/kerala/anger-is-necessary-to-establish-peace-in-world-sathyarthi/article67741291.ece).

Sathyarthi urged the younger generation to channelize their anger towards injustice and fight against it. He believes that anger is necessary to establish peace in the world. He encouraged everyone to think of the children who are victims of various forms of abuse and to take action to protect their rights.

The Kerala Literature Festival, which concluded its seventh edition, saw the participation of over five lakh people and featured around 600 speakers in 330 sessions. The valedictory ceremony was attended by various dignitaries, including Minister for Forests and Wild Life A.K. Saseendran, KLF chief facilitator Ravi Dee Cee, and Turkish Ambassador to India Firat Sunel. The festival director announced that the eighth edition of KLF would be held at the same venue from January 9 to 12, 2025"
52,https://www.thehindu.com/news/national/telangana/telangana-fighting-surge-in-spurious-drug-trade-doctors-sound-alarm/article67740688.ece,Telangana fighting surge in spurious drug trade; doctors sound alarm,0,Default,"#### Summary:

Enforcement agencies in Telangana, India, have recently conducted raids to uncover the business of spurious drugs. The Drugs Control Administration (DCA) has targeted 10 facilities, resulting in the confiscation of nearly 1,171 kg of counterfeit medications worth \u20b99.76 crore. Spurious drugs, also known as counterfeit drugs, are deceitfully manufactured medicines designed to mimic reputable products. These fraudulent medications can have severe health implications and may even bear the details of non-existent manufacturers. Medical experts warn that the consumption of such illicit drugs poses a significant health risk, as they fail to address medical conditions and can lead to disastrous consequences over time. The recent raids have revealed a disturbing trend, with fake medicines falsely labeled under the names of reputable companies [[1]](https://www.thehindu.com/news/national/telangana/telangana-fighting-surge-in-spurious-drug-trade-doctors-sound-alarm/article67740688.ece).

#### Impact on Trust and Health:
Kiran Madala, the Scientific Committee convenor of the Indian Medical Association-Telangana State, highlights the potential impact of spurious drugs on trust in medicines, healthcare providers, and health systems. Lookalike drugs may appear genuine until closely examined, revealing poor standards that can harm one's health upon inspection. The prolonged consumption of counterfeit drugs can have serious implications for vital organs like the kidneys and liver, potentially leading to fatal outcomes due to impurities present in illicit substances. Substandard medicines may not have an immediate negative impact, but the unpredictable nature of fake drugs, where consumers are unaware of the actual content, poses a significant health risk.

#### Loopholes in Drug Monitoring Standards:
There is a critical loophole in the drug monitoring system at the state level. While the preparation of a new drug requires approval from the Central government, state drug control bodies are often understaffed and lack a robust monitoring system. This provides an entry point for companies to introduce spurious drugs into the market without proper scrutiny. The recent raids by the DCA officials have exposed the presence of fake medicines falsely labeled under the names of reputable companies such as Sun Pharma, Glenmark Pharma, Aristo Pharmaceuticals, and Torrent Pharma [[1]](https://www.thehindu.com/news/national/telangana/telangana-fighting-surge-in-spurious-drug-trade-doctors-sound-alarm/article67740688.ece).

In conclusion, the recent raids conducted by the Drugs Control Administration in Telangana have uncovered the business of spurious drugs. These counterfeit medications pose a severe threat to health and can have disastrous consequences for patients. Medical experts emphasize the need for stricter monitoring and regulation to combat the proliferation of spurious drugs and protect public health"
