,links,title
641,https://indianexpress.com/article/india/punjab-govt-to-launch-anti-corruption-helpline-on-mar-23-cm-bhagwant-mann-7824804/,â€˜My WhatsApp numberâ€™: Punjab CM Bhagwant Mann announces anti-corruption helpline
642,https://www.ndtv.com/business/adani-adds-49-bn-wealth-in-2021-higher-than-jeff-bezos-elon-musk-2826551,"Gautam Adani's Wealth Jumps By $49 Billion, Higher Than Jeff Bezos, Elon Musk: Report"
643,https://interestingengineering.com/another-evergreen-ship-runs-aground,Deja vu! Another Evergreen ship runs aground. This time in the U.S.
644,https://interestingengineering.com/video/att-predicted-future,AT&T predicted the future in these 1993 ads with surprising accuracy
645,https://interestingengineering.com/round-2-elon-vs-putin,Round 2: Elon Musk now says he will fight Putin using only his left hand
646,https://interestingengineering.com/treat-cancer-with-lasers,A new tool against cancer: Laser and nanoscale materials
647,https://apnews.com/b8ecd5ba2bb20feb912874eaa6845ba0,Russia-Ukraine war: Key things to know about the conflict
648,https://apnews.com/1151a9d8b5436bdc783806e19fa1edef,Seoul: North Korean launch apparently ends in failure
649,https://www.makeuseof.com/things-you-can-do-on-linux-but-not-on-windows/,10 Things You Can Do on Linux but Not on Windows
650,https://indianexpress.com/article/india/opp-govt-spar-in-house-over-ban-on-channels-governors-7821668/,"Opp, Govt spar in House over ban on channels, Governors"
651,https://www.hackster.io/news/bill-sideris-ljinux-puts-a-linux-written-in-python-onto-your-raspberry-pi-pico-s-rp2040-33f405045b73,"Bill Sideris' Ljinux Puts ""a Linux Written in Python"" Onto Your Raspberry Pi Pico's RP2040"
652,https://timesofindia.indiatimes.com/world/china/nearly-30-million-under-lockdown-in-china-as-virus-surges/articleshow/90222515.cms,Nearly 30 million under lockdown in China as virus surges
653,https://timesofindia.indiatimes.com/india/karnataka-high-court-upholds-hijab-ban-who-said-what/articleshow/90220802.cms,Karnataka high court upholds hijab ban: Who said what
654,https://timesofindia.indiatimes.com/business/cryptocurrency/blockchain/uk-financial-conduct-authority-asks-crypto-service-providers-to-shut-down-their-atms-or-face-enforcement-action/articleshow/90219538.cms,UK financial conduct authority asks crypto service providers to shut down their ATMs or face enforcement action
655,https://www.quantamagazine.org/maths-oldest-problem-ever-gets-a-new-answer-20220309/,Mathâ€™s â€˜Oldest Problem Everâ€™ Gets a New Answer
656,https://interestingengineering.com/youth-mental-health-falls,Global study reveals mental well-being 'plummeting' among young people
657,https://www.technologyreview.com/2022/02/23/1045416/10-breakthrough-technologies-2022/,10 Breakthrough Technologies 2022 | MIT Technology Review
658,https://interestingengineering.com/neural-networks,"Neural networks, the machine learning algorithm based on the human brain"
659,https://interestingengineering.com/an-asteroid-is-spotted-before-it-slams-into-the-earth,An asteroid is spotted 2 hours before it slams into the Earth at 11 miles per second
660,https://interestingengineering.com/storedot-100-miles-in-5-minutes,StoreDot aims to snuff out range anxiety by offering 100 miles in 5 minutes
661,https://interestingengineering.com/difference-nft-cryptocurrency,What is the difference between an NFT and cryptocurrency?
662,https://indianexpress.com/article/explained/explained-when-a-missile-misfires-india-pakistan-brahmos-7815962/,Explained: When a missile misfires
663,https://interestingengineering.com/russia-invasion-ukraine-neon-chip-shortage,Russia's invasion of Ukraine could lead to a global chip shortage
664,https://interestingengineering.com/nuclear-fusion-plasma-record,A nuclear fusion device pushes plasma to a record-breaking 100 million degrees
665,https://interestingengineering.com/nuclear-fusion-plasma-record,A nuclear fusion device pushes plasma to a record-breaking 100 million degrees
666,https://www.notebookcheck.net/Banana-Pi-announces-Raspberry-Pi-Compute-Module-3-competitor-with-up-to-8-GB-of-RAM.607565.0.html,Banana Pi announces Raspberry Pi Compute Module 3 competitor with up to 8 GB of RAM
667,https://www.reuters.com/markets/asia/goldman-learns-russian-reputational-risk-2022-03-10/,Goldman learns Russian for â€œreputational riskâ€
668,https://www.reuters.com/world/americas/argentines-protest-imf-outside-congress-lawmakers-debate-deal-2022-03-10/,"Argentina anti-IMF protesters burn tires, hurl rocks as Congress debates deal"
669,https://indianexpress.com/article/explained/explained-poll-results-what-results-mean-for-states-centre-7814405/,"Explained Election Results 2022: What results mean for states, Centre"
670,https://indianexpress.com/article/india/suhas-palshikar-to-explain-assembly-polls-results-7814398/,Suhas Palshikar to explain Assembly polls results today
671,https://timesofindia.indiatimes.com/india/assembly-elections-bjp-breaks-cycle-in-up-aapheaval-in-punjab/articleshow/90136108.cms,Assembly election results: BJP breaks cycle in UP; AAPheaval in Punjab
672,https://www.technologyreview.com/2022/02/23/1044960/proof-of-stake-cryptocurrency/,Proof of stake
673,https://www.technologyreview.com/2022/03/04/1046636/ethereum-blockchain-proof-of-stake/,Why Ethereum is switching to proof of stake and how it will work
674,https://www.analyticsinsight.net/top-10-metaverse-crypto-projects-to-look-out-for-in-2022/,Top 10 Metaverse Crypto Projects to Look Out For in 2022
675,https://www.scientificamerican.com/article/time-crystals-made-of-light-could-soon-escape-the-lab/,Time Crystals Made of Light Could Soon Escape the Lab
676,https://interestingengineering.com/ernest-shackleton-endurance-antarctic,"Ernest Shackletonâ€™s 107-year-old Endurance is discovered, crushed below the Antarctic"
677,https://spectrum.ieee.org/ethiopian-dam,"Ethiopian Dam Generates Power, but What's Next?"
678,https://interestingengineering.com/how-the-james-webb-telescope-was-built,The incredible story of how NASA built the $10 billion James Webb Telescope
679,https://interestingengineering.com/james-webb-hubble-ultra-deep-field,"James Webb Telescope will take Hubble's ""Ultra Deep Field"" to the next level"
680,https://www.nytimes.com/2022/03/07/world/europe/russia-ukraine-putin-media.html,"With New Limits on Media, Putin Closes a Door on Russiaâ€™s â€˜Opennessâ€™"
681,https://www.newscientist.com/article/2311082-leaded-petrol-may-have-lowered-the-iq-of-over-half-the-us-population/,Leaded petrol may have lowered the IQ of over half the US population
682,https://www.reuters.com/world/asia-pacific/construction-spotted-nkorea-nuclear-test-site-first-time-since-2018-report-2022-03-07/,Construction spotted at N.Korea nuclear test site for first time since 2018 -report
683,https://www.scientificamerican.com/article/the-first-rocket-launch-from-mars-will-start-in-midair/,The First Rocket Launch from Mars Will Start in Midair
684,https://www.vox.com/22959938/crime-war-kellogg-briand-ukraine-conquest,How war became a crime
685,https://www.vox.com/2022/2/23/22948534/russia-ukraine-war-putin-explosions-invasion-explained,"Russiaâ€™s war in Ukraine, explained"
686,https://interestingengineering.com/elon-musk-europe-nuclear-energy,Elon Musk says Europe should return to nuclear energy amid the Ukraine crisis
687,https://interestingengineering.com/apples-march-8-announcement,Appleâ€™s March 8 Announcement: What to expect from the big reveal
688,https://interestingengineering.com/artificial-intelligence-algae-clean-biofuel,Artificial intelligence helps grow algae for producing clean biofuel
689,https://interestingengineering.com/lightsail-space-exploration,Lightsails are becoming an even more powerful tool for space exploration
690,https://www.space.com/laser-propelled-spaceships-solar-system-exploration,Tiny laser-propelled spaceships could travel to the far reaches of the solar system and beyond
691,https://www.sciencedaily.com/releases/2022/03/220307113139.htm,"Carbon dioxide could be stored below ocean floor, research shows ..."
692,https://spectrum.ieee.org/graphcore-ai-processor,Graphcore Uses TSMC 3D Chip Tech to Speed AI by 40%
693,https://spectrum.ieee.org/quantum-machine-learning,Spooky Action Could Help Boost Quantum Machine Learning
694,https://www.indiatoday.in/fact-check/story/fact-check-old-unrelated-images-passed-off-as-recent-photos-from-war-torn-ukraine-1921392-2022-03-06,"Fact Check: Old, unrelated images passed off as recent photos from ..."
695,https://vm.reuters.tv/8389c/1ytyipagrvd-1404k.mp4,"Netflix, top accounting firms sever ties with Russia"
696,https://www.technologyreview.com/2022/02/23/1044975/covid-19-variant-tracking-scientists/,Covid variant tracking
697,https://sciencex.com/news/2022-03-ever-ticking-clock-crystal-quantum.html,'An ever-ticking clock': We made a 'time crystal' inside a quantum computer
698,https://www.nytimes.com/2022/03/05/opinion/zelensky-ukraine-trump.html,"Zelensky and Trump: Two Performers, One Hero"
699,https://www.nytimes.com/2022/03/06/us/politics/us-ukraine-weapons.html,Inside the U.S. Race to Arm Ukraine Against Russia
700,https://spectrum.ieee.org/video-friday-2656839288,Video Friday: Sweet Bite Ham Ham
701,https://interestingengineering.com/molecule-cure-pancreatic-cancer,A newly discovered molecule could lead to a cure for pancreatic cancer
702,https://interestingengineering.com/elon-musk-increase-oil-and-gas-output,'Hate to say it': Elon Musk calls for increasing oil and gas output
703,https://interestingengineering.com/jeff-bezos-aging,Could Jeff Bezos defy aging? Here's what we know about it
704,https://interestingengineering.com/exomars-rover-launch-delayed-invasion-ukraine,ExoMars rover launch delayed once more due to Russia's invasion of Ukraine
705,https://interestingengineering.com/dna-test-screen-genetic-diseases,A single DNA test can now screen for more than 50 genetic diseases
706,https://interestingengineering.com/artificial-intelligence-cybersecurity,How artificial intelligence is influencing the arms race in cybersecurity
707,https://interestingengineering.com/space-junk-slams-into-the-moon,A hunk of space junk nobody wants to claim slammed into the Moon on Friday morning
708,https://interestingengineering.com/video/how-the-concorde-failed?utm_source=rss&utm_medium=video&utm_content=04032022,How the worldâ€™s first supersonic airliner the Concorde failed
709,https://www.reuters.com/world/india/the-shops-are-gone-how-reliance-stunned-amazon-battle-indias-future-retail-2022-03-06/,'The shops are gone': How Reliance stunned Amazon in battle for India's Future Retail
710,https://interestingengineering.com/these-solar-panels-create-clean-water-in-the-desert,These solar panels create clean water in the desert
711,https://www.formula1.com/en/latest/article.breaking-haas-to-part-ways-with-nikita-mazepin-with-immediate-effect.nmmqyclyJjFNkPJjQyiyF.html,Haas part ways with Nikita Mazepin â€˜with immediate effectâ€™
712,https://racingnews365.com/breaking-haas-drop-mazepin-and-confirm-replacement,Breaking: Haas drop Mazepin ahead of 2022 season
713,https://www.technologyreview.com/2022/02/23/1045416/10-breakthrough-technologies-2022/,10 Breakthrough Technologies 2022 | MIT Technology Review
714,https://www.business-standard.com/article/markets/price-shocks-due-to-russia-ukraine-war-will-have-impact-worldwide-imf-122030600014_1.html,Price shocks due to Russia-Ukraine war will have impact worldwide: IMF
715,https://apnews.com/article/technology-business-microsoft-corp-nuance-communications-inc-119b24cf06b78fc5028318221a9c859d,Microsoft closes on $16 billion acquisition of Nuance
716,https://www.ft.com/content/9aecf062-7882-4418-ae50-a92eb7523adf,Shell stands to make $20mn from contentious Russian oil trade
717,https://www.ft.com/content/b96db9c0-5e92-4957-96d0-cbf44ebf7425,China sets lowest growth target in 30 years at 5.5%
718,https://indianexpress.com/article/world/russia-ukraine-conflict-top-10-developments-today-7800418/,Russia-Ukraine conflict: Top 10 developments today
719,https://timesofindia.indiatimes.com/world/europe/shuddering-in-wwii-bunkers-indian-students-in-sumy-wait-to-be-rescued/articleshow/90004657.cms,"Shuddering in WWII bunkers, Indian students in Sumy wait to be rescued"
720,https://indianexpress.com/article/research/behind-indias-repeated-abstention-against-russia-at-un-legacy-of-policies-past-7799933/,"Behind Indiaâ€™s repeated abstentions against Russia at UN, legacy of policies past"
721,https://www.reuters.com/business/microsoft-suspends-product-sales-services-russia-2022-03-04/,Microsoft suspends sales in Russia as Western sanctions tighten
722,https://www.reuters.com/world/india/india-urges-ceasefire-ukrainian-city-evacuate-students-2022-03-04/,India urges ceasefire in Ukrainian city to evacuate students
723,https://timesofindia.indiatimes.com/business/markets/sensex/markets-continue-to-fall-investors-lose-more-than-ukraines-gdp-amid-war/articleshow/89996980.cms,Markets continue to fall; Indian investors lose more than Ukraine's GDP amid war
724,https://timesofindia.indiatimes.com/bge-comml-bullion-close/articleshow/89997053.cms?UTM_Source=Google_Newsstand&UTM_Campaign=RSS_Feed&UTM_Medium=Referral,BGE-COMML-BULLION-CLOSE
725,https://timesofindia.indiatimes.com/business/markets/sensex/markets-continue-to-fall-investors-lose-more-than-ukraines-gdp-amid-war/articleshow/89996980.cms,Markets continue to fall; Indian investors lose more than Ukraine's GDP amid war
726,https://timesofindia.indiatimes.com/kredx-recognised-as-the-best-msme-finance-company-of-the-year-at-the-nbfc-and-fintech-excellence-awards-2022/articleshow/89996075.cms,KredX Recognised as the 'Best MSME Finance Company of the Year' at the NBFC and FinTech Excellence Awards 2022
727,https://www.bbc.co.uk/sport/football/60607645,Ukraine crisis: Russia to appeal against football ban imposed by Fifa and Uefa
728,https://d21rhj7n383afu.cloudfront.net/washpost-production/Reuters/20220303/62200a5e4cedfd00010d1542/6220c5d252faff001134a2bd/file_1920x1080-5400-v4.mp4,"After Russian oligarchâ€™s $120 million yacht is seized, Putin allies search for safe waters"
729,https://vm.reuters.tv/777ae/lqxpi2buqhd-1404k.mp4,New U.S. sanctions target Russian oligarchs
730,https://thegeopolitics.com/understanding-ukraine/,Understanding Ukraine
731,https://www.reuters.com/markets/funds/exclusive-facebook-backed-indian-startup-meesho-targets-early-2023-ipo-source-2022-03-04/,EXCLUSIVE Facebook-backed Indian startup Meesho targets early 2023 for IPO - source
732,https://indianexpress.com/article/explained/everyday-explainers/what-is-rbi-mpc-and-what-does-it-do-7801244/,"Explained: What is the RBIâ€™s MPC, and what does it do?"
733,https://www.bbc.co.uk/news/world-europe-60613438,Ukraine: Russian attack on nuclear power plant condemned by world leaders
734,https://www.mckinsey.com/business-functions/mckinsey-digital/our-insights/quantum-computing-use-cases-are-getting-real-what-you-need-to-know,https://www.mckinsey.com/business-functions/mckinsey-digital/our-insights/quantum-computing-use-cases-are-getting-real-what-you-need-to-know
735,https://www.reuters.com/markets/europe/top-wrap-1-europes-largest-nuclear-power-plant-fire-after-russian-attack-mayor-2022-03-04/,"Russian forces seize huge Ukrainian nuclear plant, fire extinguished"
736,https://www.reuters.com/technology/india-has-accused-huawei-tax-evasion-says-government-source-2022-03-03/,India accuses China's Huawei of tax evasion - government source
737,https://interestingengineering.com/co2-diamonds,A startup is sucking CO2 from the sky and making diamonds. No more mining?
738,https://www.moneycontrol.com/news/trends/elon-musk-spacex-responds-to-russian-space-chiefs-warning-of-iss-falling-on-india-us-eu-8180721.html,"Elon Musk responds to Russian space chief's warning of ISS falling on India, US or EU"
739,https://www.reuters.com/world/europe/us-impose-sanctions-more-russian-oligarchs-source-2022-03-03/,US to impose sanctions on more Russian oligarchs-source
740,https://www.reuters.com/world/asia-pacific/quad-leaders-agree-what-ukraine-experiencing-should-not-be-allowed-indo-pacific-2022-03-03/,Quad leaders agree what Ukraine experiencing should not be allowed in Indo-Pacific - Japan's Kishida
741,https://www.sciencedaily.com/releases/2022/03/220302092732.htm,How to make a 'computer' out of liquid crystals: Breakthrough could ...
742,https://www.sciencenews.org/article/covid-coronavirus-cdc-mask-guidelines-metrics-risk,How to interpret the CDCâ€™s new mask guidelines
743,https://www.reuters.com/business/autos-transportation/tesla-wins-approval-planned-factory-near-berlin-handelsblatt-2022-03-03/,Tesla wins approval for planned factory near Berlin - Handelsblatt
744,https://www.moneycontrol.com/news/trends/elon-musk-fact-checks-joe-biden-after-us-president-skips-tesla-mention-again-8182471.html,Elon Musk fact-checks Biden after US President skips Tesla mention again
745,https://indianexpress.com/article/opinion/editorials/iiker-ayci-rescind-offer-lead-air-india-sends-wrong-signals-business-environment-7798069/,"Divest, butâ€¦"
746,https://www.analyticsinsight.net/how-long-will-indians-take-to-recognize-and-accept-metaverse/,How Long will Indians Take to Recognize and Accept Metaverse?
747,https://www.reuters.com/business/healthcare-pharmaceuticals/japan-set-extend-covid-curbs-hospitals-battle-infections-2022-03-02/,Japan set to extend COVID curbs as hospitals battle infections
748,https://www.reuters.com/video/watch/idOV136302032022RP1,U.S. stronger 'than we were a year ago' -Biden
749,https://vm.reuters.tv/37e30/utq4ky4wnmb-1404k.mp4,U.S. stronger 'than we were a year ago' -Biden
750,https://indianexpress.com/article/explained/explained-why-students-death-challenges-indian-evacuation-diplomacy-on-world-stage-7796670/,"Explained: Why studentâ€™s death challenges Indian evacuation, diplomacy on world stage"
751,https://indianexpress.com/article/india/nandan-nilekani-pandemic-climate-and-now-third-crisis-is-an-intensely-digital-world-7796701/,"Nandan Nilekani: â€˜Pandemic, climate, and now third crisis is an intensely digital worldâ€™"
752,https://interestingengineering.com/video/5g-dangerous-aviation-industry,Is 5G dangerous for the aviation industry?
753,https://interestingengineering.com/9-best-wifi-routers,9 WiFi routers that provide the fastest and safest internet connection
754,https://interestingengineering.com/nvidias-omniverse-vs-meta,Nvidiaâ€™s Omniverse is already helping save the planet while Meta lags behind
755,https://www.firstpost.com/india/amulya-kn-reddy-iisc-electrochemist-and-astra-founder-chose-to-imagine-a-different-science-10413001.html,"Amulya KN Reddy, IISc electrochemist and ASTRA founder, chose to imagine a different science"
756,https://indianexpress.com/article/explained/fifas-u-turn-and-how-russias-suspension-impacts-the-qatar-world-cup-7795253/,Explained: FIFAâ€™s u-turn and how Russiaâ€™s suspension impacts the Qatar World Cup
757,https://www.sciencenews.org/article/covid-pandemic-endemic-variant-dimmer-switch,The COVID-19 pandemic is not an on-off switch
758,https://www.reuters.com/world/russian-billionaire-fridman-says-ukraine-war-should-stop-2022-03-01/,Russian billionaire Fridman says: Ukraine war should stop
759,https://www.reuters.com/world/middle-east/turkish-national-ayci-declines-air-india-ceo-role-bloomberg-quint-2022-03-01/,Turkey's Ayci declines Air India CEO role in setback for Tata Group
760,https://www.sciencedaily.com/releases/2022/02/220228114338.htm,"New, nature-inspired concepts for turning CO2 into clean fuels ..."
761,https://scitechdaily.com/new-technology-to-improve-gravitational-wave-detectors-worlds-most-sensitive-scientific-instruments/,New Technology To Improve Gravitational-Wave Detectors â€“ World's ...
762,https://racingnews365.com/how-red-bull-broke-all-f1-traditions-with-the-new-rb18,How Red Bull broke all F1 traditions with the new RB18
763,https://www.technologyreview.com/2022/02/28/1046599/the-uns-climate-report-highlights-the-dangers-of-natural-solutions/,The UNâ€™s climate report highlights the dangers of natural solutions
764,https://www.technologyreview.com/2022/02/28/1046516/the-ai-promise-put-it-on-autopilot/,The AI promise: Put IT on autopilot
765,https://www.technologyreview.com/2022/02/23/1045416/10-breakthrough-technologies-2022/,10 Breakthrough Technologies 2022 | MIT Technology Review
766,https://www.technologyreview.com/2022/02/23/1044957/ai-protein-folding-deepmind/,10 Breakthrough Technologies 2022: AI for protein folding | MIT ...
767,https://www.reuters.com/world/europe/refugees-pour-defiant-ukrainian-city-prepares-war-2022-02-28/,"As refugees pour in, a defiant Ukrainian city prepares for war"
768,https://theprint.in/opinion/security-code/on-russia-pm-modis-language-isnt-too-different-from-that-of-nehru-and-india-will-pay-costs/846281/,"On Russia, PM Modiâ€™s language isnâ€™t too different from that of Nehru and India will pay costs"
769,https://www.reuters.com/technology/new-chinese-hacking-tool-found-spurring-us-warning-allies-2022-02-28/,"New Chinese hacking tool found, spurring U.S. warning to allies"
770,https://www.reuters.com/world/handful-russian-media-websites-display-anti-putin-message-after-hack-2022-02-28/,Handful of Russian media websites display anti-Putin message after hack
771,https://www.reuters.com/world/saudi-arabia-france-agree-set-up-joint-working-mechanism-support-lebanese-people-2022-02-28/,"Saudi Arabia, France agree to set up joint working mechanism to support Lebanese people"
772,https://www.reuters.com/world/india/india-court-blocks-future-enterprises-selling-stake-generali-jv-2022-02-28/,India court blocks Future Enterprises from selling stake in Generali JV
773,https://indianexpress.com/article/explained/explained-what-is-quantum-tech-demo-by-drdo-and-iit-delhi-all-about-7789057/,Explained: What is quantum tech demo by DRDO and IIT Delhi all about
774,https://spectrum.ieee.org/risc-v-ai,RISC-V AI Chips Will Be Everywhere
775,https://www.reuters.com/world/russia-says-talks-with-ukraine-have-begun-foreign-ministry-2022-02-28/,Russia says talks with Ukraine have begun - foreign ministry
776,https://interestingengineering.com/china-fund-infrastructure-projects-greener-world,China to fund infrastructure projects for a greener world
777,https://interestingengineering.com/elon-musk-starlink-satellite-ukraine,Elon Musk activates Starlink satellite service in Ukraine after Vice PM calls upon him
778,https://www.reuters.com/business/finance/hsbc-orders-staff-drop-russian-banks-vtb-veb-memo-2022-02-28/,"HSBC orders staff to drop Russian banks VTB, VEB-memo"
779,https://www.reuters.com/world/europe/ukraines-delegation-has-arrived-border-talks-with-russia-says-presidency-2022-02-28/,"Ukraine's delegation has arrived at border for talks with Russia, says presidency"
780,https://www.reuters.com/world/europe/ukraine-russia-what-you-need-know-right-now-2022-02-26/,Ukraine-Russia conflict: What you need to know right now
781,https://interestingengineering.com/biofuels-not-as-green-as-told,Biofuels may not be as green as we've been told
782,https://www.technologyreview.com/2022/02/23/1045416/10-breakthrough-technologies-2022/,10 Breakthrough Technologies 2022 | MIT Technology Review
783,https://phys.org/news/2022-02-breakthrough-discovery-interactions-nanoparticles-paves.html,Breakthrough discovery in light interactions with nanoparticles paves the way for advances in optical computing
784,https://indianexpress.com/article/explained/west-pressure-un-vote-make-delhi-tightrope-tighter-7791452/,"Explained: West pressure, UN vote make Delhi tightrope tighter"
785,https://interestingengineering.com/russia-kalibr-weapon-ukraine,Russia's 3M14 Kalibr: What to know about Putin's weapon against Ukraine
786,https://www.reuters.com/world/europe/ukraines-president-stays-put-russian-invaders-advance-2022-02-25/,Fighting reaches the outskirts of Kyiv
787,https://www.reuters.com/world/europe/bosnians-remembering-their-own-war-protest-support-ukraine-2022-02-25/,"Bosnians, remembering their own war, protest in support of Ukraine"
788,https://apnews.com/article/russia-ukraine-business-hungary-europe-slovakia-39a0abe9fcb9dd9e9fc7304aa2a9305b,"Ukrainians flee war, seeking safety across western borders"
789,https://www.reuters.com/world/americas/colombia-says-it-killed-23-members-armed-groups-including-one-leader-arauca-2022-02-25/,"Colombia says it killed 23 members of armed groups, including one leader, in Arauca"
790,https://www.news9live.com/art-culture/associated-press-faces-backlash-about-nft-of-helpless-migrants-on-life-raft-155727,"Associated Press faces backlash over sale of migrant boat photo NFT, cancels sale"
791,https://apnews.com/article/russia-ukraine-joe-biden-boris-johnson-business-europe-083a5935002c9d06ffd6ac39c13d3ce4,Biden and Europe waiting on one key sanction against Russia
792,https://apnews.com/article/russia-ukraine-technology-science-business-europe-1f07ebf7672d5cc6f9cd47d7f63d6f41,Ex-official: Space station 'largely isolated' from tensions
793,https://timesofindia.indiatimes.com/world/europe/us-challenges-russia-to-step-back-from-ukraine-attack/articleshow/89653854.cms,US challenges Russia to step back from Ukraine attack
794,https://interestingengineering.com/holography-and-holograms,Everything there is to know about the origin and future of hologram technology
795,https://interestingengineering.com/video/classic-computers-quantum,What will happen to classic computers once quantum becomes the norm?
796,https://www.nature.com/articles/d41586-022-00551-3,Daily briefing: The largest Jurassic flier ever found - Nature
797,https://scitechdaily.com/quantinuum-h1-quantum-computer-beats-classical-system-at-game-designed-to-test-quantum-mechanics/,Quantinuum H1 Quantum Computer Beats Classical System at ...
798,https://scitechdaily.com/axion-dark-matter-a-solution-to-a-great-physics-mystery/,Axion Dark Matter: A Solution to a Great Physics Mystery?
799,https://www.sciencedaily.com/releases/2022/02/220224140844.htm,Chemical synthesis yields potential antibiotic -- ScienceDaily
800,https://www.reuters.com/world/india/india-seeking-evacuation-16000-nationals-ukraine-2022-02-24/,India seeks evacuation of thousands of nationals from Ukraine as Modi calls Putin
801,https://www.reuters.com/world/blinken-call-with-india-stresses-collective-condemnation-russian-invasion-2022-02-25/,"Blinken, in call with India, stresses collective condemnation of Russian invasion"
802,https://www.reuters.com/world/europe/ukraine-russia-what-you-need-know-right-now-2022-02-24/,Ukraine and Russia: What you need to know right now
803,https://interestingengineering.com/video/classic-computers-quantum,What will happen to classic computers once quantum becomes the norm?
804,https://timesofindia.indiatimes.com/india/ukraine-crisis-pm-modi-likely-to-speak-to-russian-president-vladimir-putin-tonight/articleshow/89806155.cms,Ukraine crisis: PM Modi likely to speak to Russian President Vladimir Putin tonight
805,https://www.reuters.com/world/europe/ukraine-russia-what-you-need-know-right-now-2022-02-24/,Ukraine and Russia: What you need to know right now
806,https://m.economictimes.com/news/sports/meet-rameshbabu-praggnanandhaa-the-boy-genius-who-became-chess-grandmaster-at-12/articleshow/64898837.cms,"Meet Rameshbabu Praggnanandhaa, the boy genius who became chess Grandmaster at 12"
807,https://timesofindia.indiatimes.com/world/rest-of-world/russian-missile-strikes-hit-ukrainian-infrastructure-border-guards-volodymyr-zelenskiy/articleshow/89791022.cms,"Russian missile strikes hit Ukrainian infrastructure, border guards: Volodymyr Zelenskiy"
808,https://vm.reuters.tv/0e4e3/c1xprsej4ii-1404k.mp4,Russian forces invade Ukraine striking major cities
809,https://www.reuters.com/markets/europe/leaders-key-quotes-after-russia-invades-ukraine-2022-02-24/,"Russia invades Ukraine: Political, military leaders' reactions"
810,https://www.reuters.com/world/india/indias-modi-finance-minister-discuss-economic-impact-russia-ukraine-crisis-2022-02-24/,India's Modi and finance minister to discuss economic impact of Russia-Ukraine crisis - source
811,https://www.reuters.com/world/europe/red-cross-urges-all-sides-ukraine-war-protect-civilians-essential-services-2022-02-24/,Red Cross urges all sides in Ukraine war to protect civilians and essential services
812,https://www.reuters.com/markets/europe/leaders-key-quotes-after-russia-invades-ukraine-2022-02-24/,"Russia invades Ukraine: Political, military leaders' reactions"
813,https://swarajyamag.com/ideas/tatas-goof-up-badly-by-naming-pal-of-islamist-erdogan-as-air-india-ceo-they-must-rethink,Tatas Goof Up Badly By Naming Pal Of Islamist Erdogan As Air India CEO. They Must Rethink
814,https://indianexpress.com/article/world/russia-ukraine-crisis-news-live-updates-putin-biden-united-states-seperatists-7788299/,"Russia-Ukraine crisis Live: Russia starts military operation in Ukraine; explosions heard in Kyiv, Kharkiv"
815,https://www.wired.co.uk/,Gene-Edited Brain Organoids Are Unlocking the Secrets of Autism
816,https://www.businesstoday.in/magazine/editors-note/story/the-new-banking-paradigm-323089-2022-02-19,The New Banking Paradigm
817,https://www.businesstoday.in/magazine/the-budget-roundtable/story/there-is-absolutely-no-question-of-railway-privatisation-323227-2022-02-19,'There Is Absolutely No Question of Railway Privatisation'
818,https://www.financialexpress.com/industry/technology/fabrication-facilities-self-reliance-in-semiconductor-chips-crucial/2443014/,Fabrication facilities: Self-reliance in semiconductor chips crucial
819,https://www.financialexpress.com/industry/up-to-30-indian-energy-tech-firms-to-be-as-big-as-ril-in-20-years-ambani/2443105/,Up to 30 Indian energy & tech firms to be as big as Reliance Industries in 20 years: Mukesh Ambani
820,https://timesofindia.indiatimes.com/astrology/horoscope/horoscope-today-24-february-2022-check-astrological-prediction-for-capricorn-aquarius-pisces-leo-and-other-signs/articleshow/89642715.cms,"Horoscope Today, 24 February 2022: Check astrological prediction for Libra, Aquarius, Virgo, Leo and other signs"
821,https://www.reuters.com/markets/europe/russia-ally-cuba-slams-us-over-ukraine-crisis-urges-diplomacy-2022-02-23/,"Russia ally Cuba slams U.S. over Ukraine crisis, urges diplomacy"
822,https://www.reuters.com/markets/europe/view-putin-authorises-military-operation-ukraine-2022-02-24/,Expert views on Russian forces invading Ukraine
823,https://www.reuters.com/world/europe/ukraine-russia-what-you-need-know-right-now-2022-02-24/,Ukraine and Russia: What you need to know right now
824,https://indianexpress.com/article/india/rs-18000-crore-returned-to-banks-from-mallya-nirav-modi-choksi-7788185/,"Rs 18,000 crore returned to banks from Mallya, Nirav Modi, Choksi, SC told"
825,https://indianexpress.com/article/explained/russia-ukraine-invasion-market-impact-7788643/,Ukraine invasion: Impact on markets and risks ahead
826,https://interestingengineering.com/stem-cells-to-bone,High-frequency sounds can change basic stem cells into functional bone matter
827,https://www.timesnownews.com/education/article/de-reservation-in-central-institutions-like-iits-nits-should-stop-immediately-education-minister/861214,"De-Reservation in central institutions like IITs, NITs should stop immediately: Education Minister"
828,https://www.sciencenews.org/article/new-stars-dead-white-dwarf-collision-rare-ash,A rare collision of dead stars can bring a new one to life
829,https://www.scientificamerican.com/article/record-breaking-supernova-is-part-of-a-new-class-of-objects/,Record-Breaking Supernova Is Part of a New Class of Objects
830,https://www.technologyreview.com/2022/02/23/1044953/password-login-cybersecurity/,The end of passwords
831,https://www.technologyreview.com/2022/02/23/1044960/proof-of-stake-cryptocurrency/,Proof of stake
